Date,Day,Hospital,Waiting Time,Attendance,BOR,Is_Holiday
2025-05-03,Saturday,CGH,4.5,309.0,87.8,1
2025-05-03,Saturday,KTPH,2.2,226.0,84.1,1
2025-05-03,Saturday,NTFGH,2.0,257.0,88.6,1
2025-05-03,Saturday,NUH(A),2.5,270.0,77.4,1
2025-05-03,Saturday,SGH,1.5,291.0,83.6,1
2025-05-03,Saturday,SKH,2.7,311.0,92.6,1
2025-05-03,Saturday,TTSH,4.1,417.0,90.2,1
2025-05-03,Saturday,WH,3.2,191.0,78.4,1
2025-05-04,Sunday,AH,1.3,68.0,62.4,0
2025-05-04,Sunday,CGH,4.0,379.0,87.9,0
2025-05-04,Sunday,KTPH,2.7,215.0,88.3,0
2025-05-04,Sunday,NTFGH,1.9,296.0,88.1,0
2025-05-04,Sunday,NUH(A),2.8,276.0,82.2,0
2025-05-04,Sunday,SGH,1.0,278.0,81.4,0
2025-05-04,Sunday,SKH,3.0,374.0,90.7,0
2025-05-04,Sunday,TTSH,4.5,327.0,92.8,0
2025-05-04,Sunday,WH,3.9,208.0,86.0,0
2025-05-05,Monday,AH,2.1,82.0,64.1,0
2025-05-05,Monday,CGH,10.5,456.0,89.1,0
2025-05-05,Monday,KTPH,5.4,300.0,90.8,0
2025-05-05,Monday,NTFGH,4.4,390.0,92.6,0
2025-05-05,Monday,NUH(A),5.0,387.0,85.8,0
2025-05-05,Monday,SGH,3.3,402.0,86.2,0
2025-05-05,Monday,SKH,6.0,437.0,92.8,0
2025-05-05,Monday,TTSH,5.1,415.0,93.2,0
2025-05-05,Monday,WH,3.3,227.0,83.8,0
2025-05-06,Tuesday,AH,1.3,82.0,64.8,0
2025-05-06,Tuesday,CGH,17.4,405.0,89.4,0
2025-05-06,Tuesday,KTPH,7.0,272.0,88.7,0
2025-05-06,Tuesday,NTFGH,4.5,376.0,92.9,0
2025-05-06,Tuesday,NUH(A),7.1,340.0,87.6,0
2025-05-06,Tuesday,SGH,2.7,317.0,87.7,0
2025-05-06,Tuesday,SKH,17.3,374.0,93.7,0
2025-05-06,Tuesday,TTSH,7.9,400.0,93.6,0
2025-05-06,Tuesday,WH,4.7,234.0,84.0,0
2025-05-07,Wednesday,AH,1.0,64.0,60.6,0
2025-05-07,Wednesday,CGH,16.9,406.0,87.3,0
2025-05-07,Wednesday,KTPH,5.9,263.0,87.1,0
2025-05-07,Wednesday,NTFGH,2.6,416.0,90.3,0
2025-05-07,Wednesday,NUH(A),6.2,327.0,86.7,0
2025-05-07,Wednesday,SGH,4.7,336.0,89.5,0
2025-05-07,Wednesday,SKH,16.9,372.0,93.9,0
2025-05-07,Wednesday,TTSH,9.1,399.0,93.1,0
2025-05-07,Wednesday,WH,4.5,222.0,83.2,0
2025-05-08,Thursday,AH,1.5,76.0,68.6,0
2025-05-08,Thursday,CGH,14.9,412.0,89.6,0
2025-05-08,Thursday,KTPH,5.7,237.0,87.0,0
2025-05-08,Thursday,NTFGH,4.1,354.0,91.7,0
2025-05-08,Thursday,NUH(A),4.2,294.0,85.6,0
2025-05-08,Thursday,SGH,2.4,332.0,88.6,0
2025-05-08,Thursday,SKH,11.5,345.0,93.6,0
2025-05-08,Thursday,TTSH,6.4,386.0,94.4,0
2025-05-08,Thursday,WH,4.8,227.0,83.0,0
2025-05-09,Friday,AH,0.8,83.0,66.9,0
2025-05-09,Friday,CGH,10.2,397.0,87.8,0
2025-05-09,Friday,KTPH,6.9,248.0,82.8,0
2025-05-09,Friday,NTFGH,3.0,343.0,88.8,0
2025-05-09,Friday,NUH(A),4.6,290.0,82.3,0
2025-05-09,Friday,SGH,3.5,344.0,86.1,0
2025-05-09,Friday,SKH,7.0,372.0,92.3,0
2025-05-09,Friday,TTSH,5.7,402.0,89.5,0
2025-05-09,Friday,WH,6.8,190.0,81.3,0
2025-05-10,Saturday,AH,1.5,63.0,66.6,0
2025-05-10,Saturday,CGH,7.8,342.0,87.8,0
2025-05-10,Saturday,KTPH,3.0,228.0,84.1,0
2025-05-10,Saturday,NTFGH,2.5,307.0,88.6,0
2025-05-10,Saturday,NUH(A),3.1,288.0,77.4,0
2025-05-10,Saturday,SGH,1.6,313.0,83.6,0
2025-05-10,Saturday,SKH,5.5,321.0,92.6,0
2025-05-10,Saturday,TTSH,4.8,351.0,90.2,0
2025-05-10,Saturday,WH,3.4,184.0,78.4,0
2025-05-11,Sunday,AH,1.1,64.0,65.9,0
2025-05-11,Sunday,CGH,13.6,332.0,88.4,0
2025-05-11,Sunday,KTPH,2.3,221.0,85.4,0
2025-05-11,Sunday,NTFGH,2.5,284.0,89.0,0
2025-05-11,Sunday,NUH(A),2.6,292.0,78.6,0
2025-05-11,Sunday,SGH,1.4,299.0,83.6,0
2025-05-11,Sunday,SKH,3.0,318.0,91.7,0
2025-05-11,Sunday,TTSH,3.6,323.0,91.4,0
2025-05-11,Sunday,WH,3.0,181.0,81.1,0
2025-05-12,Monday,AH,1.2,67.0,68.6,1
2025-05-12,Monday,CGH,10.1,383.0,89.2,1
2025-05-12,Monday,KTPH,3.5,252.0,86.4,1
2025-05-12,Monday,NTFGH,3.1,345.0,93.9,1
2025-05-12,Monday,NUH(A),3.9,305.0,82.1,1
2025-05-12,Monday,SGH,1.8,319.0,86.0,1
2025-05-12,Monday,SKH,5.0,376.0,92.2,1
2025-05-12,Monday,TTSH,4.6,397.0,94.9,1
2025-05-12,Monday,WH,3.7,211.0,87.2,1
2025-05-13,Tuesday,AH,1.3,82.0,78.7,0
2025-05-13,Tuesday,CGH,24.1,453.0,89.1,0
2025-05-13,Tuesday,KTPH,13.2,306.0,90.0,0
2025-05-13,Tuesday,NTFGH,3.9,422.0,93.8,0
2025-05-13,Tuesday,NUH(A),3.5,368.0,85.5,0
2025-05-13,Tuesday,SGH,5.4,405.0,90.6,0
2025-05-13,Tuesday,SKH,5.3,429.0,95.9,0
2025-05-13,Tuesday,TTSH,10.3,455.0,94.3,0
2025-05-13,Tuesday,WH,4.3,259.0,82.8,0
2025-05-14,Wednesday,AH,2.8,61.0,80.2,0
2025-05-14,Wednesday,CGH,19.9,377.0,89.1,0
2025-05-14,Wednesday,KTPH,15.9,241.0,86.9,0
2025-05-14,Wednesday,NTFGH,4.3,360.0,93.7,0
2025-05-14,Wednesday,NUH(A),4.6,290.0,82.9,0
2025-05-14,Wednesday,SGH,6.8,307.0,91.5,0
2025-05-14,Wednesday,SKH,14.6,379.0,95.1,0
2025-05-14,Wednesday,TTSH,9.8,400.0,93.9,0
2025-05-14,Wednesday,WH,4.6,217.0,81.9,0
2025-05-15,Thursday,AH,1.6,66.0,76.4,0
2025-05-15,Thursday,CGH,10.4,370.0,87.0,0
2025-05-15,Thursday,KTPH,3.8,230.0,85.3,0
2025-05-15,Thursday,NTFGH,4.4,332.0,93.2,0
2025-05-15,Thursday,NUH(A),3.3,333.0,83.5,0
2025-05-15,Thursday,SGH,6.4,302.0,91.9,0
2025-05-15,Thursday,SKH,7.5,351.0,94.5,0
2025-05-15,Thursday,TTSH,6.7,389.0,94.1,0
2025-05-15,Thursday,WH,4.9,208.0,84.0,0
2025-05-16,Friday,AH,1.1,50.0,71.8,0
2025-05-16,Friday,CGH,7.9,313.0,85.9,0
2025-05-16,Friday,KTPH,2.6,237.0,79.9,0
2025-05-16,Friday,NTFGH,3.4,358.0,89.9,0
2025-05-16,Friday,NUH(A),2.9,302.0,78.9,0
2025-05-16,Friday,SGH,3.5,330.0,85.8,0
2025-05-16,Friday,SKH,12.9,341.0,92.5,0
2025-05-16,Friday,TTSH,7.6,351.0,90.7,0
2025-05-16,Friday,WH,4.3,208.0,77.4,0
2025-05-17,Saturday,AH,1.5,74.0,69.0,0
2025-05-17,Saturday,CGH,3.3,316.0,85.7,0
2025-05-17,Saturday,KTPH,1.7,195.0,78.4,0
2025-05-17,Saturday,NTFGH,2.0,247.0,90.9,0
2025-05-17,Saturday,NUH(A),2.5,267.0,75.6,0
2025-05-17,Saturday,SGH,2.3,292.0,83.4,0
2025-05-17,Saturday,SKH,7.2,360.0,93.6,0
2025-05-17,Saturday,TTSH,4.3,354.0,90.8,0
2025-05-17,Saturday,WH,2.8,196.0,77.4,0
2025-05-18,Sunday,AH,1.4,61.0,71.8,0
2025-05-18,Sunday,CGH,2.4,337.0,86.5,0
2025-05-18,Sunday,KTPH,2.0,210.0,82.7,0
2025-05-18,Sunday,NTFGH,3.5,318.0,91.7,0
2025-05-18,Sunday,NUH(A),2.9,245.0,76.3,0
2025-05-18,Sunday,SGH,2.6,259.0,84.1,0
2025-05-18,Sunday,SKH,8.1,340.0,95.7,0
2025-05-18,Sunday,TTSH,4.6,334.0,96.0,0
2025-05-18,Sunday,WH,2.6,199.0,80.8,0
2025-05-19,Monday,AH,1.2,67.0,72.8,0
2025-05-19,Monday,CGH,5.9,456.0,88.2,0
2025-05-19,Monday,KTPH,2.3,260.0,84.3,0
2025-05-19,Monday,NTFGH,3.7,432.0,91.3,0
2025-05-19,Monday,NUH(A),2.9,376.0,82.3,0
2025-05-19,Monday,SGH,5.6,397.0,91.6,0
2025-05-19,Monday,SKH,13.0,453.0,95.5,0
2025-05-19,Monday,TTSH,9.7,442.0,95.3,0
2025-05-19,Monday,WH,3.7,269.0,83.3,0
2025-05-20,Tuesday,AH,1.1,59.0,74.6,0
2025-05-20,Tuesday,CGH,4.7,420.0,87.3,0
2025-05-20,Tuesday,KTPH,2.4,241.0,83.4,0
2025-05-20,Tuesday,NTFGH,9.5,391.0,93.3,0
2025-05-20,Tuesday,NUH(A),3.4,322.0,84.7,0
2025-05-20,Tuesday,SGH,3.6,349.0,89.6,0
2025-05-20,Tuesday,SKH,12.4,385.0,96.8,0
2025-05-20,Tuesday,TTSH,11.6,342.0,94.3,0
2025-05-20,Tuesday,WH,5.6,253.0,80.7,0
2025-05-21,Wednesday,AH,1.7,58.0,70.0,0
2025-05-21,Wednesday,CGH,7.5,376.0,88.5,0
2025-05-21,Wednesday,KTPH,2.6,232.0,81.8,0
2025-05-21,Wednesday,NTFGH,5.3,322.0,90.3,0
2025-05-21,Wednesday,NUH(A),2.9,300.0,82.5,0
2025-05-21,Wednesday,SGH,2.4,311.0,89.1,0
2025-05-21,Wednesday,SKH,13.1,365.0,95.6,0
2025-05-21,Wednesday,TTSH,10.2,394.0,90.9,0
2025-05-21,Wednesday,WH,4.9,243.0,82.2,0
2025-05-22,Thursday,AH,1.3,83.0,66.2,0
2025-05-22,Thursday,CGH,6.9,370.0,88.0,0
2025-05-22,Thursday,KTPH,2.4,243.0,82.0,0
2025-05-22,Thursday,NTFGH,2.8,352.0,89.0,0
2025-05-22,Thursday,NUH(A),4.4,289.0,84.6,0
2025-05-22,Thursday,SGH,15.0,304.0,88.2,0
2025-05-22,Thursday,SKH,7.1,389.0,93.5,0
2025-05-22,Thursday,TTSH,6.4,370.0,93.2,0
2025-05-22,Thursday,WH,4.3,239.0,84.0,0
2025-05-23,Friday,AH,1.2,61.0,63.8,0
2025-05-23,Friday,CGH,3.7,355.0,84.5,0
2025-05-23,Friday,KTPH,2.7,235.0,79.0,0
2025-05-23,Friday,NTFGH,4.7,327.0,86.4,0
2025-05-23,Friday,NUH(A),4.9,303.0,82.6,0
2025-05-23,Friday,SGH,2.8,326.0,87.9,0
2025-05-23,Friday,SKH,6.8,359.0,93.4,0
2025-05-23,Friday,TTSH,5.0,388.0,91.8,0
2025-05-23,Friday,WH,3.4,215.0,91.9,0
2025-05-24,Saturday,AH,1.6,62.0,65.2,0
2025-05-24,Saturday,CGH,1.1,329.0,85.6,0
2025-05-24,Saturday,KTPH,2.4,191.0,78.4,0
2025-05-24,Saturday,NTFGH,2.7,282.0,84.3,0
2025-05-24,Saturday,NUH(A),3.4,278.0,82.8,0
2025-05-24,Saturday,SGH,2.8,306.0,86.0,0
2025-05-24,Saturday,SKH,7.2,355.0,95.1,0
2025-05-24,Saturday,TTSH,5.3,340.0,94.4,0
2025-05-24,Saturday,WH,3.0,200.0,81.9,0
2025-05-25,Sunday,AH,1.3,93.0,68.6,0
2025-05-25,Sunday,CGH,3.0,349.0,85.6,0
2025-05-25,Sunday,KTPH,2.3,219.0,81.1,0
2025-05-25,Sunday,NTFGH,1.9,318.0,85.4,0
2025-05-25,Sunday,NUH(A),4.3,294.0,84.7,0
2025-05-25,Sunday,SGH,6.8,290.0,89.9,0
2025-05-25,Sunday,SKH,9.6,388.0,95.7,0
2025-05-25,Sunday,TTSH,5.3,346.0,97.2,0
2025-05-25,Sunday,WH,4.2,208.0,81.7,0
2025-05-26,Monday,AH,1.3,75.0,74.9,0
2025-05-26,Monday,CGH,5.3,466.0,86.0,0
2025-05-26,Monday,KTPH,3.3,264.0,82.2,0
2025-05-26,Monday,NTFGH,2.6,418.0,88.5,0
2025-05-26,Monday,NUH(A),6.2,399.0,88.2,0
2025-05-26,Monday,SGH,16.5,363.0,95.0,0
2025-05-26,Monday,SKH,16.1,450.0,99.2,0
2025-05-26,Monday,TTSH,10.2,475.0,97.3,0
2025-05-26,Monday,WH,4.0,271.0,80.6,0
2025-05-27,Tuesday,AH,1.4,65.0,75.6,0
2025-05-27,Tuesday,CGH,6.8,384.0,86.5,0
2025-05-27,Tuesday,KTPH,3.2,232.0,83.6,0
2025-05-27,Tuesday,NTFGH,2.9,366.0,86.7,0
2025-05-27,Tuesday,NUH(A),5.6,295.0,85.8,0
2025-05-27,Tuesday,SGH,6.8,304.0,93.7,0
2025-05-27,Tuesday,SKH,19.0,380.0,97.0,0
2025-05-27,Tuesday,TTSH,13.6,398.0,96.4,0
2025-05-27,Tuesday,WH,3.7,225.0,81.8,0
2025-05-28,Wednesday,AH,1.9,77.0,79.8,0
2025-05-28,Wednesday,CGH,4.4,374.0,87.2,0
2025-05-28,Wednesday,KTPH,3.3,244.0,83.9,0
2025-05-28,Wednesday,NTFGH,2.4,347.0,86.0,0
2025-05-28,Wednesday,NUH(A),7.3,315.0,85.5,0
2025-05-28,Wednesday,SGH,6.8,319.0,93.1,0
2025-05-28,Wednesday,SKH,14.3,350.0,93.7,0
2025-05-28,Wednesday,TTSH,10.9,399.0,94.9,0
2025-05-28,Wednesday,WH,4.3,249.0,81.8,0
2025-05-29,Thursday,AH,1.5,58.0,82.9,0
2025-05-29,Thursday,CGH,2.9,390.0,87.0,0
2025-05-29,Thursday,KTPH,2.5,214.0,80.2,0
2025-05-29,Thursday,NTFGH,2.0,326.0,84.9,0
2025-05-29,Thursday,NUH(A),6.4,270.0,86.9,0
2025-05-29,Thursday,SGH,3.5,310.0,90.2,0
2025-05-29,Thursday,SKH,8.1,353.0,93.4,0
2025-05-29,Thursday,TTSH,8.7,343.0,95.4,0
2025-05-29,Thursday,WH,4.2,207.0,79.0,0
2025-05-30,Friday,AH,1.3,59.0,79.1,0
2025-05-30,Friday,CGH,3.1,329.0,82.9,0
2025-05-30,Friday,KTPH,2.7,218.0,77.0,0
2025-05-30,Friday,NTFGH,1.6,306.0,81.1,0
2025-05-30,Friday,NUH(A),4.6,274.0,85.0,0
2025-05-30,Friday,SGH,3.9,325.0,87.8,0
2025-05-30,Friday,SKH,5.1,344.0,91.1,0
2025-05-30,Friday,TTSH,7.0,368.0,92.7,0
2025-05-30,Friday,WH,2.7,221.0,75.5,0
2025-05-31,Saturday,AH,0.8,50.0,70.7,0
2025-05-31,Saturday,CGH,1.3,332.0,83.3,0
2025-05-31,Saturday,KTPH,2.7,183.0,79.1,0
2025-05-31,Saturday,NTFGH,1.8,255.0,82.1,0
2025-05-31,Saturday,NUH(A),5.1,267.0,82.2,0
2025-05-31,Saturday,SGH,2.4,296.0,86.2,0
2025-05-31,Saturday,SKH,2.9,291.0,88.0,0
2025-05-31,Saturday,TTSH,6.2,310.0,93.9,0
2025-05-31,Saturday,WH,2.7,176.0,73.0,0
2025-06-01,Sunday,AH,1.4,67.0,73.9,0
2025-06-01,Sunday,CGH,1.9,338.0,85.9,0
2025-06-01,Sunday,KTPH,2.5,205.0,81.2,0
2025-06-01,Sunday,NTFGH,1.8,323.0,86.7,0
2025-06-01,Sunday,NUH(A),3.4,232.0,84.7,0
2025-06-01,Sunday,SGH,3.8,261.0,87.0,0
2025-06-01,Sunday,SKH,3.1,383.0,91.6,0
2025-06-01,Sunday,TTSH,6.6,353.0,96.6,0
2025-06-01,Sunday,WH,2.7,194.0,78.9,0
2025-06-02,Monday,AH,1.0,72.0,73.2,0
2025-06-02,Monday,CGH,6.4,477.0,86.8,0
2025-06-02,Monday,KTPH,2.5,246.0,84.1,0
2025-06-02,Monday,NTFGH,2.7,392.0,91.9,0
2025-06-02,Monday,NUH(A),6.5,356.0,87.9,0
2025-06-02,Monday,SGH,6.9,381.0,92.0,0
2025-06-02,Monday,SKH,5.4,423.0,92.6,0
2025-06-02,Monday,TTSH,10.0,417.0,96.0,0
2025-06-02,Monday,WH,3.3,254.0,82.7,0
2025-06-03,Tuesday,AH,1.4,61.0,73.5,0
2025-06-03,Tuesday,CGH,7.6,394.0,88.7,0
2025-06-03,Tuesday,KTPH,3.4,232.0,83.5,0
2025-06-03,Tuesday,NTFGH,3.6,358.0,91.2,0
2025-06-03,Tuesday,NUH(A),6.8,315.0,88.5,0
2025-06-03,Tuesday,SGH,16.5,339.0,94.7,0
2025-06-03,Tuesday,SKH,10.0,359.0,94.0,0
2025-06-03,Tuesday,TTSH,16.6,396.0,95.3,0
2025-06-03,Tuesday,WH,6.0,198.0,81.8,0
2025-06-04,Wednesday,AH,1.4,67.0,72.8,0
2025-06-04,Wednesday,CGH,6.9,384.0,86.7,0
2025-06-04,Wednesday,KTPH,3.7,231.0,80.9,0
2025-06-04,Wednesday,NTFGH,2.1,341.0,87.1,0
2025-06-04,Wednesday,NUH(A),5.4,295.0,87.4,0
2025-06-04,Wednesday,SGH,19.9,309.0,94.7,0
2025-06-04,Wednesday,SKH,9.9,355.0,92.9,0
2025-06-04,Wednesday,TTSH,12.0,373.0,95.5,0
2025-06-04,Wednesday,WH,4.1,199.0,79.9,0
2025-06-05,Thursday,AH,1.2,54.0,69.3,0
2025-06-05,Thursday,CGH,2.0,360.0,85.6,0
2025-06-05,Thursday,KTPH,3.1,210.0,80.7,0
2025-06-05,Thursday,NTFGH,3.4,306.0,84.0,0
2025-06-05,Thursday,NUH(A),5.4,292.0,87.5,0
2025-06-05,Thursday,SGH,9.1,323.0,93.6,0
2025-06-05,Thursday,SKH,9.2,367.0,93.1,0
2025-06-05,Thursday,TTSH,14.4,369.0,94.1,0
2025-06-05,Thursday,WH,3.3,239.0,76.0,0
2025-06-06,Friday,AH,1.0,44.0,63.8,0
2025-06-06,Friday,CGH,2.4,345.0,84.0,0
2025-06-06,Friday,KTPH,2.8,199.0,75.7,0
2025-06-06,Friday,NTFGH,1.8,305.0,79.3,0
2025-06-06,Friday,NUH(A),5.7,268.0,83.3,0
2025-06-06,Friday,SGH,4.7,277.0,87.6,0
2025-06-06,Friday,SKH,14.3,329.0,90.5,0
2025-06-06,Friday,TTSH,4.5,373.0,89.0,0
2025-06-06,Friday,WH,2.7,183.0,68.8,0
2025-06-07,Saturday,AH,1.0,64.0,63.1,1
2025-06-07,Saturday,CGH,1.3,304.0,84.4,1
2025-06-07,Saturday,KTPH,2.0,204.0,74.3,1
2025-06-07,Saturday,NTFGH,1.8,254.0,79.0,1
2025-06-07,Saturday,NUH(A),2.7,247.0,81.8,1
2025-06-07,Saturday,SGH,1.7,266.0,83.5,1
2025-06-07,Saturday,SKH,5.3,323.0,89.7,1
2025-06-07,Saturday,TTSH,4.1,330.0,90.5,1
2025-06-07,Saturday,WH,2.6,184.0,68.5,1
2025-06-08,Sunday,AH,0.8,64.0,64.8,0
2025-06-08,Sunday,CGH,1.8,316.0,86.8,0
2025-06-08,Sunday,KTPH,2.1,173.0,78.5,0
2025-06-08,Sunday,NTFGH,2.6,281.0,82.5,0
2025-06-08,Sunday,NUH(A),2.4,275.0,85.0,0
2025-06-08,Sunday,SGH,1.5,271.0,85.7,0
2025-06-08,Sunday,SKH,3.7,378.0,92.9,0
2025-06-08,Sunday,TTSH,4.3,319.0,95.9,0
2025-06-08,Sunday,WH,2.9,204.0,74.2,0
2025-06-09,Monday,AH,1.2,59.0,64.5,0
2025-06-09,Monday,CGH,4.2,428.0,87.5,0
2025-06-09,Monday,KTPH,2.6,265.0,82.8,0
2025-06-09,Monday,NTFGH,3.7,359.0,86.5,0
2025-06-09,Monday,NUH(A),5.0,350.0,86.5,0
2025-06-09,Monday,SGH,3.9,361.0,88.9,0
2025-06-09,Monday,SKH,8.5,367.0,94.4,0
2025-06-09,Monday,TTSH,6.2,420.0,96.4,0
2025-06-09,Monday,WH,3.0,279.0,78.8,0
2025-06-10,Tuesday,AH,0.9,61.0,62.4,0
2025-06-10,Tuesday,CGH,5.8,389.0,86.6,0
2025-06-10,Tuesday,KTPH,2.7,240.0,81.9,0
2025-06-10,Tuesday,NTFGH,2.8,363.0,87.6,0
2025-06-10,Tuesday,NUH(A),8.8,273.0,85.7,0
2025-06-10,Tuesday,SGH,4.8,326.0,90.3,0
2025-06-10,Tuesday,SKH,8.5,327.0,93.6,0
2025-06-10,Tuesday,TTSH,9.6,409.0,95.7,0
2025-06-10,Tuesday,WH,5.2,224.0,79.6,0
2025-06-11,Wednesday,AH,0.9,66.0,66.2,0
2025-06-11,Wednesday,CGH,4.7,388.0,86.3,0
2025-06-11,Wednesday,KTPH,2.0,210.0,78.2,0
2025-06-11,Wednesday,NTFGH,2.8,369.0,86.4,0
2025-06-11,Wednesday,NUH(A),7.7,304.0,85.4,0
2025-06-11,Wednesday,SGH,4.0,324.0,90.0,0
2025-06-11,Wednesday,SKH,8.3,351.0,93.2,0
2025-06-11,Wednesday,TTSH,8.7,383.0,96.3,0
2025-06-11,Wednesday,WH,6.4,206.0,78.9,0
2025-06-12,Thursday,AH,1.2,66.0,68.3,0
2025-06-12,Thursday,CGH,2.5,355.0,84.7,0
2025-06-12,Thursday,KTPH,2.9,213.0,80.7,0
2025-06-12,Thursday,NTFGH,2.7,335.0,85.1,0
2025-06-12,Thursday,NUH(A),6.0,316.0,84.5,0
2025-06-12,Thursday,SGH,3.4,341.0,89.7,0
2025-06-12,Thursday,SKH,5.7,363.0,93.9,0
2025-06-12,Thursday,TTSH,6.4,387.0,95.9,0
2025-06-12,Thursday,WH,3.6,235.0,90.5,0
2025-06-13,Friday,AH,1.4,55.0,67.6,0
2025-06-13,Friday,CGH,0.8,332.0,81.1,0
2025-06-13,Friday,KTPH,2.0,196.0,79.1,0
2025-06-13,Friday,NTFGH,1.9,330.0,83.6,0
2025-06-13,Friday,NUH(A),4.7,329.0,80.7,0
2025-06-13,Friday,SGH,4.2,337.0,85.7,0
2025-06-13,Friday,SKH,8.2,347.0,92.2,0
2025-06-13,Friday,TTSH,8.1,391.0,93.7,0
2025-06-13,Friday,WH,4.0,183.0,81.1,0
2025-06-14,Saturday,AH,1.0,54.0,63.4,0
2025-06-14,Saturday,CGH,0.8,306.0,81.0,0
2025-06-14,Saturday,KTPH,1.8,209.0,77.2,0
2025-06-14,Saturday,NTFGH,2.0,268.0,83.7,0
2025-06-14,Saturday,NUH(A),4.5,244.0,79.9,0
2025-06-14,Saturday,SGH,1.7,301.0,83.2,0
2025-06-14,Saturday,SKH,5.9,337.0,92.4,0
2025-06-14,Saturday,TTSH,5.9,347.0,95.3,0
2025-06-14,Saturday,WH,3.4,194.0,79.4,0
2025-06-15,Sunday,AH,1.5,48.0,67.2,0
2025-06-15,Sunday,CGH,1.1,348.0,84.2,0
2025-06-15,Sunday,KTPH,2.4,209.0,82.3,0
2025-06-15,Sunday,NTFGH,2.3,279.0,87.5,0
2025-06-15,Sunday,NUH(A),2.6,261.0,81.6,0
2025-06-15,Sunday,SGH,2.6,284.0,86.0,0
2025-06-15,Sunday,SKH,4.5,358.0,94.5,0
2025-06-15,Sunday,TTSH,6.0,290.0,97.6,0
2025-06-15,Sunday,WH,3.7,187.0,84.8,0
2025-06-16,Monday,AH,1.2,86.0,70.0,0
2025-06-16,Monday,CGH,3.2,416.0,85.6,0
2025-06-16,Monday,KTPH,3.3,286.0,86.6,0
2025-06-16,Monday,NTFGH,3.1,413.0,89.5,0
2025-06-16,Monday,NUH(A),6.5,351.0,85.8,0
2025-06-16,Monday,SGH,6.4,394.0,90.2,0
2025-06-16,Monday,SKH,10.5,439.0,91.8,0
2025-06-16,Monday,TTSH,7.5,444.0,96.8,0
2025-06-16,Monday,WH,7.4,240.0,86.2,0
2025-06-17,Tuesday,AH,1.1,61.0,63.8,0
2025-06-17,Tuesday,CGH,4.5,380.0,86.8,0
2025-06-17,Tuesday,KTPH,3.3,219.0,84.0,0
2025-06-17,Tuesday,NTFGH,3.3,352.0,88.8,0
2025-06-17,Tuesday,NUH(A),5.9,282.0,85.8,0
2025-06-17,Tuesday,SGH,6.3,338.0,91.6,0
2025-06-17,Tuesday,SKH,18.4,374.0,94.3,0
2025-06-17,Tuesday,TTSH,8.5,404.0,97.0,0
2025-06-17,Tuesday,WH,5.5,202.0,86.3,0
2025-06-18,Wednesday,AH,0.8,54.0,59.6,0
2025-06-18,Wednesday,CGH,3.7,369.0,86.1,0
2025-06-18,Wednesday,KTPH,2.6,210.0,78.6,0
2025-06-18,Wednesday,NTFGH,2.0,311.0,83.8,0
2025-06-18,Wednesday,NUH(A),6.6,345.0,85.6,0
2025-06-18,Wednesday,SGH,8.8,331.0,93.6,0
2025-06-18,Wednesday,SKH,20.8,358.0,92.5,0
2025-06-18,Wednesday,TTSH,9.0,358.0,98.4,0
2025-06-18,Wednesday,WH,2.7,224.0,79.5,0
2025-06-19,Thursday,AH,1.2,61.0,57.5,0
2025-06-19,Thursday,CGH,3.0,415.0,82.7,0
2025-06-19,Thursday,KTPH,2.2,203.0,75.4,0
2025-06-19,Thursday,NTFGH,1.7,316.0,78.8,0
2025-06-19,Thursday,NUH(A),7.8,277.0,86.2,0
2025-06-19,Thursday,SGH,6.2,336.0,91.0,0
2025-06-19,Thursday,SKH,7.1,351.0,91.6,0
2025-06-19,Thursday,TTSH,6.7,383.0,94.9,0
2025-06-19,Thursday,WH,3.1,221.0,75.7,0
2025-06-20,Friday,AH,1.2,50.0,52.6,0
2025-06-20,Friday,CGH,1.6,362.0,80.7,0
2025-06-20,Friday,KTPH,2.1,201.0,71.8,0
2025-06-20,Friday,NTFGH,1.6,302.0,78.0,0
2025-06-20,Friday,NUH(A),6.0,276.0,83.8,0
2025-06-20,Friday,SGH,3.5,301.0,87.4,0
2025-06-20,Friday,SKH,5.7,300.0,90.6,0
2025-06-20,Friday,TTSH,5.5,378.0,91.5,0
2025-06-20,Friday,WH,3.0,212.0,72.6,0
2025-06-21,Saturday,AH,1.0,58.0,51.9,0
2025-06-21,Saturday,CGH,0.8,285.0,80.6,0
2025-06-21,Saturday,KTPH,1.6,173.0,70.7,0
2025-06-21,Saturday,NTFGH,1.7,274.0,78.5,0
2025-06-21,Saturday,NUH(A),2.9,277.0,78.7,0
2025-06-21,Saturday,SGH,1.6,279.0,84.5,0
2025-06-21,Saturday,SKH,4.0,346.0,90.4,0
2025-06-21,Saturday,TTSH,3.8,342.0,93.5,0
2025-06-21,Saturday,WH,3.0,200.0,74.4,0
2025-06-22,Sunday,AH,0.7,62.0,53.3,0
2025-06-22,Sunday,CGH,1.0,303.0,83.4,0
2025-06-22,Sunday,KTPH,1.5,202.0,74.2,0
2025-06-22,Sunday,NTFGH,1.8,276.0,82.1,0
2025-06-22,Sunday,NUH(A),3.0,257.0,79.7,0
2025-06-22,Sunday,SGH,7.3,289.0,87.6,0
2025-06-22,Sunday,SKH,3.2,371.0,92.4,0
2025-06-22,Sunday,TTSH,4.2,317.0,96.4,0
2025-06-22,Sunday,WH,3.2,187.0,81.4,0
